STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
3949,2024-11-16,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,18245.98,"Paiement groupé factures: FAC-2024-85497, FAC-2024-93515, FAC-2024-33382",6734.0,2025-07-28 15:45:43.218705,releve_202411.csv,,text/csv,,2024-11-16,GROUPED,"6734,6735,6739",
3950,2025-01-18,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,13541.61,"Paiement groupé factures: FAC-2024-88649, FAC-2025-36715, FAC-2024-12203",6740.0,2025-07-28 15:45:43.219226,releve_202501.csv,,text/csv,,2025-01-18,GROUPED,"6740,6742,6743",
3951,2024-06-21,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,48599.72,"Paiement groupé factures: FAC-2024-41654, FAC-2023-95358, FAC-2023-48388",6744.0,2025-07-28 15:45:43.219226,releve_202406.csv,,text/csv,,2024-06-21,GROUPED,"6744,6748,6750",
3952,2024-07-11,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,8828.78,"Paiement groupé factures: FAC-2024-06017, FAC-2025-52622, FAC-2024-22557",6755.0,2025-07-28 15:45:43.219923,releve_202407.csv,,text/csv,,2024-07-11,GROUPED,"6755,6756,6758",
3953,2023-10-12,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,34176.8,"Paiement groupé factures: FAC-2023-37572, FAC-2024-65690, FAC-2024-40445",6759.0,2025-07-28 15:45:43.219923,releve_202310.csv,,text/csv,,2023-10-12,GROUPED,"6759,6760,6761",
3954,2024-04-03,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,40614.78,"Paiement groupé factures: FAC-2024-46130, FAC-2023-50155, FAC-2023-31964",6762.0,2025-07-28 15:45:43.220444,releve_202404.csv,,text/csv,,2024-04-03,GROUPED,"6762,6767,6768",
3955,2024-07-29,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,16157.939999999999,"Paiement groupé factures: FAC-2024-50405, FAC-2025-42396, FAC-2024-15904",6770.0,2025-07-28 15:45:43.220444,releve_202407.csv,,text/csv,,2024-07-29,GROUPED,"6770,6771,6773",
3956,2024-04-17,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,34026.89,"Paiement groupé factures: FAC-2024-35945, FAC-2023-47918, FAC-2025-33990",6775.0,2025-07-28 15:45:43.220444,releve_202404.csv,,text/csv,,2024-04-17,GROUPED,"6775,6776,6777",
3957,2024-08-19,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,11919.89,"Paiement groupé factures: FAC-2024-72614, FAC-2024-41907, FAC-2024-84254",6779.0,2025-07-28 15:45:43.221010,releve_202408.csv,,text/csv,,2024-08-19,GROUPED,"6779,6784,6787",
3958,2024-10-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,44529.94,"Paiement groupé factures: FAC-2024-32598, FAC-2024-39930, FAC-2025-80755",6789.0,2025-07-28 15:45:43.221010,releve_202410.csv,,text/csv,,2024-10-15,GROUPED,"6789,6790,6791",
3959,2024-03-18,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,39224.05,"Paiement groupé factures: FAC-2024-60381, FAC-2024-16890, FAC-2024-88597",6796.0,2025-07-28 15:45:43.221010,releve_202403.csv,,text/csv,,2024-03-18,GROUPED,"6796,6798,6799",
3960,2025-03-31,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,45971.869999999995,"Paiement groupé factures: FAC-2025-72016, FAC-2024-83207, FAC-2024-60961",6801.0,2025-07-28 15:45:43.221582,releve_202503.csv,,text/csv,,2025-03-31,GROUPED,"6801,6803,6804",
3961,2024-09-26,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,23443.63,"Paiement groupé factures: FAC-2024-96075, FAC-2025-99296, FAC-2024-39204",6805.0,2025-07-28 15:45:43.221582,releve_202409.csv,,text/csv,,2024-09-26,GROUPED,"6805,6806,6808",
3962,2023-12-05,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,32830.58,"Paiement groupé factures: FAC-2023-30174, FAC-2025-78379, FAC-2023-30714",6809.0,2025-07-28 15:45:43.221582,releve_202312.csv,,text/csv,,2023-12-05,GROUPED,"6809,6812,6813",
3963,2024-07-07,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,39868.47,"Paiement groupé factures: FAC-2024-67649, FAC-2023-73363, FAC-2025-92134",6814.0,2025-07-28 15:45:43.222170,releve_202407.csv,,text/csv,,2024-07-07,GROUPED,"6814,6817,6818",
3964,2024-01-10,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,66135.13,"Paiement groupé factures: FAC-2023-36150, FAC-2024-00351, FAC-2024-98047",6820.0,2025-07-28 15:45:43.222170,releve_202401.csv,,text/csv,,2024-01-10,GROUPED,"6820,6822,6823",
3965,2025-10-05,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,58844.04000000001,"Paiement groupé factures: FAC-2025-97852, FAC-2024-85104, FAC-2025-85453",6824.0,2025-07-28 15:45:43.222170,releve_202510.csv,,text/csv,,2025-10-05,GROUPED,"6824,6827,6829",
3966,2025-04-18,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,23692.91,"Paiement groupé factures: FAC-2025-99553, FAC-2024-61618, FAC-2023-95584",6832.0,2025-07-28 15:45:43.222779,releve_202504.csv,,text/csv,,2025-04-18,GROUPED,"6832,6835,6845",
3967,2024-12-29,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,19582.82,"Paiement groupé factures: FAC-2024-03152, FAC-2024-00992, FAC-2024-27487",6847.0,2025-07-28 15:45:43.222779,releve_202412.csv,,text/csv,,2024-12-29,GROUPED,"6847,6850,6851",
3968,2024-11-26,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,10149.400000000001,"Paiement groupé factures: FAC-2024-92358, FAC-2024-54521, FAC-2025-39996",6854.0,2025-07-28 15:45:43.223307,releve_202411.csv,,text/csv,,2024-11-26,GROUPED,"6854,6855,6856",
3969,2024-05-31,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,17501.75,"Paiement groupé factures: FAC-2024-20377, FAC-2023-56581, FAC-2025-41995",6858.0,2025-07-28 15:45:43.223307,releve_202405.csv,,text/csv,,2024-05-31,GROUPED,"6858,6859,6863",
3970,2024-07-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,53873.46,"Paiement groupé factures: FAC-2024-68270, FAC-2024-10150, FAC-2023-44655",6866.0,2025-07-28 15:45:43.223307,releve_202407.csv,,text/csv,,2024-07-15,GROUPED,"6866,6867,6868",
3971,2025-04-11,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,43516.06,"Paiement groupé factures: FAC-2025-75649, FAC-2023-90763, FAC-2025-99456",6877.0,2025-07-28 15:45:43.223883,releve_202504.csv,,text/csv,,2025-04-11,GROUPED,"6877,6878,6882",
3972,2025-09-03,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,70313.07,"Paiement groupé factures: FAC-2025-74569, FAC-2023-55193, FAC-2024-02047",6884.0,2025-07-28 15:45:43.223883,releve_202509.csv,,text/csv,,2025-09-03,GROUPED,"6884,6889,6890",
3973,2024-10-18,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,8611.279999999999,"Paiement groupé factures: FAC-2024-45304, FAC-2024-20068, FAC-2023-62298",6892.0,2025-07-28 15:45:43.223883,releve_202410.csv,,text/csv,,2024-10-18,GROUPED,"6892,6895,6896",
3974,2024-06-12,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,27984.46,"Paiement groupé factures: FAC-2024-42265, FAC-2025-30587, FAC-2025-08567",6904.0,2025-07-28 15:45:43.223883,releve_202406.csv,,text/csv,,2024-06-12,GROUPED,"6904,6906,6908",
3975,2025-03-21,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,21761.78,"Paiement groupé factures: FAC-2025-53030, FAC-2023-85380, FAC-2024-00431",6912.0,2025-07-28 15:45:43.224510,releve_202503.csv,,text/csv,,2025-03-21,GROUPED,"6912,6913,6914",
3976,2024-03-13,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,44964.47,"Paiement groupé factures: FAC-2024-97784, FAC-2023-48330, FAC-2024-11656",6919.0,2025-07-28 15:45:43.224510,releve_202403.csv,,text/csv,,2024-03-13,GROUPED,"6919,6922,6924",
3977,2025-08-28,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,58329.18,"Paiement groupé factures: FAC-2025-75609, FAC-2024-34206, FAC-2024-77424",6926.0,2025-07-28 15:45:43.224510,releve_202508.csv,,text/csv,,2025-08-28,GROUPED,"6926,6927,6929",
3978,2023-11-21,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,43473.76,"Paiement groupé factures: FAC-2023-38809, FAC-2025-85666, FAC-2024-37304",6930.0,2025-07-28 15:45:43.225049,releve_202311.csv,,text/csv,,2023-11-21,GROUPED,"6930,6932,6937",
3979,2023-10-09,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,23058.03,"Paiement groupé factures: FAC-2023-57944, FAC-2024-77827, FAC-2023-75352",6943.0,2025-07-28 15:45:43.225049,releve_202310.csv,,text/csv,,2023-10-09,GROUPED,"6943,6946,6948",
3980,2023-10-23,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,37142.770000000004,"Paiement groupé factures: FAC-2023-71857, FAC-2024-89381, FAC-2024-01558",6951.0,2025-07-28 15:45:43.225049,releve_202310.csv,,text/csv,,2023-10-23,GROUPED,"6951,6952,6953",
3981,2025-07-29,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,30966.07,"Paiement groupé factures: FAC-2025-86804, FAC-2023-79900, FAC-2025-69824",6956.0,2025-07-28 15:45:43.225671,releve_202507.csv,,text/csv,,2025-07-29,GROUPED,"6956,6957,6958",
3982,2024-06-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,8295.34,"Paiement groupé factures: FAC-2024-10677, FAC-2023-69046, FAC-2023-30993",6965.0,2025-07-28 15:45:43.225671,releve_202406.csv,,text/csv,,2024-06-15,GROUPED,"6965,6966,6967",
3983,2024-02-12,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,16237.97,"Paiement groupé factures: FAC-2024-52646, FAC-2024-63147, FAC-2024-43314",6968.0,2025-07-28 15:45:43.225671,releve_202402.csv,,text/csv,,2024-02-12,GROUPED,"6968,6971,6972",
3984,2024-09-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,6172.38,"Paiement groupé factures: FAC-2024-41968, FAC-2025-10020, FAC-2024-14755",6974.0,2025-07-28 15:45:43.226401,releve_202409.csv,,text/csv,,2024-09-15,GROUPED,"6974,6975,6976",
3985,2024-11-25,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,15608.23,"Paiement groupé factures: FAC-2024-48180, FAC-2024-41179, FAC-2024-63308",6981.0,2025-07-28 15:45:43.226401,releve_202411.csv,,text/csv,,2024-11-25,GROUPED,"6981,6982,6983",
3986,2024-05-13,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,40308.85,"Paiement groupé factures: FAC-2024-29505, FAC-2025-23068, FAC-2025-30868",6986.0,2025-07-28 15:45:43.226401,releve_202405.csv,,text/csv,,2024-05-13,GROUPED,"6986,6987,6991",
3987,2025-05-20,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,3759.75,"Paiement groupé factures: FAC-2025-22439, FAC-2023-67862, FAC-2023-52531",6992.0,2025-07-28 15:45:43.226990,releve_202505.csv,,text/csv,,2025-05-20,GROUPED,"6992,6993,6996",
3988,2025-05-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,42297.21000000001,"Paiement groupé factures: FAC-2025-98693, FAC-2025-35649, FAC-2024-36937",6998.0,2025-07-28 15:45:43.226990,releve_202505.csv,,text/csv,,2025-05-15,GROUPED,"6998,6999,7003",
3989,2023-12-17,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,35013.77,"Paiement groupé factures: FAC-2023-65505, FAC-2025-14434, FAC-2025-06747",7005.0,2025-07-28 15:45:43.226990,releve_202312.csv,,text/csv,,2023-12-17,GROUPED,"7005,7006,7008",
3990,2023-12-08,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,30346.449999999997,"Paiement groupé factures: FAC-2023-42882, FAC-2024-20130, FAC-2024-39958",7009.0,2025-07-28 15:45:43.227550,releve_202312.csv,,text/csv,,2023-12-08,GROUPED,"7009,7012,7015",
3991,2024-04-02,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,36566.62,"Paiement groupé factures: FAC-2024-32681, FAC-2024-29132, FAC-2025-48181",7016.0,2025-07-28 15:45:43.227550,releve_202404.csv,,text/csv,,2024-04-02,GROUPED,"7016,7017,7018",
3992,2025-03-11,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,17637.309999999998,"Paiement groupé factures: FAC-2025-77361, FAC-2024-24842, FAC-2024-78950",7019.0,2025-07-28 15:45:43.228087,releve_202503.csv,,text/csv,,2025-03-11,GROUPED,"7019,7020,7021",
3993,2025-04-08,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,24354.08,"Paiement groupé factures: FAC-2025-40011, FAC-2023-74533, FAC-2025-98198",7023.0,2025-07-28 15:45:43.228663,releve_202504.csv,,text/csv,,2025-04-08,GROUPED,"7023,7026,7028",
