INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER
206,2025-05-09,19,PRIVE,20268.64,4053.73,24322.37,0.0,0.0,24322.37,1447.76,14,2025-05-10,,2025-07-04,Formation technique,PO-91760-SO,2025,PAID,2025-07-14,FAC-2025-38316
210,2024-02-02,74,PUBLIC,5916.5,1183.3,7099.8,295.82,887.47,5916.51,1183.3,5,2024-02-04,2024-02-07,2024-04-04,Licence logicielle,PO-37075-TL,2024,PAID,2024-03-26,FAC-2024-76739
212,2023-09-08,16,PRIVE,7412.4,1482.48,8894.88,0.0,0.0,8894.88,411.8,18,2023-09-10,,2023-10-29,Licence logicielle,PO-49249-Ll,2023,PAID,2023-11-08,FAC-2023-89475
213,2024-04-08,82,PUBLIC,8823.68,1764.74,10588.42,441.18,1323.55,8823.69,1102.96,8,2024-04-10,,2024-05-25,Licence logicielle,PO-40206-UM,2024,PAID,2024-05-21,FAC-2024-94702
215,2024-02-19,13,PUBLIC,10645.06,2129.01,12774.07,532.25,1596.76,10645.06,626.18,17,2024-02-19,2024-02-20,2024-05-18,Maintenance SaaS,PO-68122-Kr,2024,PAID,2024-05-31,FAC-2024-74730
217,2024-02-15,41,PRIVE,4722.45,944.49,5666.94,0.0,0.0,5666.94,1574.15,3,2024-02-17,2024-02-17,2024-04-25,Maintenance SaaS,PO-82145-BX,2024,PAID,2024-05-08,FAC-2024-46436
219,2024-11-05,100,PRIVE,22156.64,4431.33,26587.97,0.0,0.0,26587.97,1384.79,16,2024-11-07,2024-11-07,2024-12-17,Développement logiciel,PO-71670-Re,2024,PAID,2024-12-16,FAC-2024-43913
220,2025-03-15,59,PUBLIC,3577.92,715.58,4293.5,178.9,536.69,3577.91,298.16,12,2025-03-17,2025-03-17,2025-05-04,Consulting IT,PO-62695-el,2025,PAID,2025-05-12,FAC-2025-40723
222,2025-02-15,58,PRIVE,15451.52,3090.3,18541.82,0.0,0.0,18541.82,965.72,16,2025-02-16,,2025-04-19,Consulting IT,PO-00436-Id,2025,PAID,2025-04-20,FAC-2025-62728
225,2024-08-12,48,PRIVE,778.72,155.74,934.46,0.0,0.0,934.46,389.36,2,2024-08-14,,2024-10-06,Hébergement cloud,PO-53391-Ho,2024,PAID,2024-09-23,FAC-2024-23452
226,2024-12-21,32,PUBLIC,27837.18,5567.44,33404.62,1391.86,4175.58,27837.18,1988.37,14,2024-12-23,2024-12-25,2025-02-28,Maintenance SaaS,PO-01790-CV,2024,PAID,2025-03-10,FAC-2024-40744
227,2023-08-09,62,PRIVE,20837.12,4167.42,25004.54,0.0,0.0,25004.54,1302.32,16,2023-08-10,2023-08-10,2023-10-01,Hébergement cloud,PO-70856-Qq,2023,PAID,2023-09-21,FAC-2023-86809
231,2024-04-14,96,PRIVE,10405.92,2081.18,12487.1,0.0,0.0,12487.1,867.16,12,2024-04-15,,2024-06-30,Formation technique,PO-10375-uI,2024,PAID,2024-06-24,FAC-2024-24639
232,2024-06-26,76,PUBLIC,2066.12,413.22,2479.34,103.31,309.92,2066.11,147.58,14,2024-06-27,2024-07-01,2024-08-20,Formation technique,PO-28262-OF,2024,PAID,2024-08-29,FAC-2024-21143
233,2025-01-30,15,PUBLIC,29863.9,5972.78,35836.68,1493.2,4479.59,29863.89,1756.7,17,2025-02-01,2025-02-02,2025-03-18,Licence logicielle,PO-35117-yC,2025,PAID,2025-03-06,FAC-2025-16762
237,2024-08-23,73,PRIVE,2101.18,420.24,2521.42,0.0,0.0,2521.42,1050.59,2,2024-08-24,2024-08-28,2024-11-15,Maintenance SaaS,PO-98054-IQ,2024,PAID,2024-11-23,FAC-2024-68609
238,2025-07-03,17,PRIVE,12975.68,2595.14,15570.82,0.0,0.0,15570.82,810.98,16,2025-07-04,2025-07-08,2025-08-14,Développement logiciel,PO-39999-fk,2025,PAID,2025-08-06,FAC-2025-02219
241,2024-11-05,7,PUBLIC,3214.35,642.87,3857.22,160.72,482.15,3214.35,357.15,9,2024-11-07,,2025-02-03,Maintenance SaaS,PO-17238-ZI,2024,PAID,2025-02-11,FAC-2024-59975
242,2024-04-11,78,PUBLIC,12351.22,2470.24,14821.46,617.56,1852.68,12351.22,882.23,14,2024-04-13,2024-04-13,2024-06-26,Hébergement cloud,PO-32196-pP,2024,PAID,2024-07-10,FAC-2024-49140
246,2025-05-16,100,PRIVE,3199.98,640.0,3839.98,0.0,0.0,3839.98,168.42,19,2025-05-18,,2025-08-09,Hébergement cloud,PO-57101-oI,2025,PAID,2025-07-30,FAC-2025-87855
255,2024-08-08,55,PUBLIC,2976.08,595.22,3571.3,148.8,446.41,2976.09,372.01,8,2024-08-09,2024-08-12,2024-09-29,Formation technique,PO-33655-JE,2024,PAID,2024-10-11,FAC-2024-54595
263,2024-02-11,38,PRIVE,17377.08,3475.42,20852.5,0.0,0.0,20852.5,1241.22,14,2024-02-12,2024-02-14,2024-03-26,Consulting IT,PO-16906-zQ,2024,PAID,2024-03-20,FAC-2024-58428
267,2025-02-24,8,PUBLIC,4401.84,880.37,5282.21,220.09,660.28,4401.84,1467.28,3,2025-02-24,,2025-05-17,Licence logicielle,PO-44558-QL,2025,PAID,2025-05-26,FAC-2025-21844
268,2024-11-23,33,PRIVE,1495.91,299.18,1795.09,0.0,0.0,1795.09,115.07,13,2024-11-24,,2025-01-01,Consulting IT,PO-95564-eQ,2024,PAID,2024-12-30,FAC-2024-23136
271,2025-07-09,81,PUBLIC,9253.09,1850.62,11103.71,462.65,1387.96,9253.1,1321.87,7,2025-07-09,2025-07-12,2025-08-10,Consulting IT,PO-32718-Gr,2025,PAID,2025-07-27,FAC-2025-03472
272,2024-06-28,30,PRIVE,4168.5,833.7,5002.2,0.0,0.0,5002.2,416.85,10,2024-06-29,2024-07-01,2024-08-14,Hébergement cloud,PO-16414-us,2024,PAID,2024-08-04,FAC-2024-02580
274,2025-02-24,15,PUBLIC,509.15,101.83,610.98,25.46,76.37,509.15,101.83,5,2025-02-25,2025-03-01,2025-05-13,Développement logiciel,PO-30300-GW,2025,PAID,2025-05-13,FAC-2025-63011
275,2024-09-08,94,PUBLIC,21944.96,4388.99,26333.95,1097.25,3291.74,21944.96,1290.88,17,2024-09-08,2024-09-09,2024-10-26,Formation technique,PO-55444-qv,2024,PAID,2024-11-06,FAC-2024-01061
284,2024-09-10,57,PUBLIC,7476.9,1495.38,8972.28,373.85,1121.54,7476.89,498.46,15,2024-09-11,2024-09-12,2024-12-04,Maintenance SaaS,PO-76782-RX,2024,PAID,2024-12-17,FAC-2024-91476
288,2025-02-09,3,PRIVE,4343.76,868.75,5212.51,0.0,0.0,5212.51,1447.92,3,2025-02-10,2025-02-13,2025-03-16,Développement logiciel,PO-16325-Lp,2025,PAID,2025-03-21,FAC-2025-81042
289,2024-11-04,82,PUBLIC,9762.96,1952.59,11715.55,488.15,1464.44,9762.96,513.84,19,2024-11-05,,2024-12-12,Formation technique,PO-48551-Nh,2024,PAID,2024-12-20,FAC-2024-05043
291,2024-07-31,44,PUBLIC,1888.48,377.7,2266.18,94.42,283.27,1888.49,236.06,8,2024-08-02,2024-08-01,2024-09-15,Consulting IT,PO-53405-Cg,2024,PAID,2024-09-28,FAC-2024-89562
292,2024-03-13,37,PRIVE,22902.15,4580.43,27482.58,0.0,0.0,27482.58,1526.81,15,2024-03-13,2024-03-16,2024-04-23,Maintenance SaaS,PO-02019-dj,2024,PAID,2024-04-12,FAC-2024-55241
296,2023-09-20,53,PUBLIC,4232.28,846.46,5078.74,211.61,634.84,4232.29,325.56,13,2023-09-22,2023-09-25,2023-11-19,Formation technique,PO-66881-yp,2023,PAID,2023-11-22,FAC-2023-49244
298,2024-11-02,88,PRIVE,4977.83,995.57,5973.4,0.0,0.0,5973.4,382.91,13,2024-11-04,,2025-01-15,Consulting IT,PO-32169-zY,2024,PAID,2025-01-11,FAC-2024-05729
299,2025-01-24,18,PUBLIC,11660.16,2332.03,13992.19,583.01,1749.02,11660.16,1943.36,6,2025-01-24,,2025-03-10,Maintenance SaaS,PO-56729-Bk,2025,PAID,2025-03-17,FAC-2025-75855
301,2024-09-09,61,PRIVE,14337.83,2867.57,17205.4,0.0,0.0,17205.4,1102.91,13,2024-09-10,,2024-12-06,Licence logicielle,PO-30059-EN,2024,PAID,2024-12-02,FAC-2024-74215
302,2025-06-21,69,PRIVE,2353.5,470.7,2824.2,0.0,0.0,2824.2,235.35,10,2025-06-22,2025-06-23,2025-07-29,Formation technique,PO-99166-kB,2025,PAID,2025-08-13,FAC-2025-80661
304,2025-06-29,56,PRIVE,2950.48,590.1,3540.58,0.0,0.0,3540.58,226.96,13,2025-07-01,,2025-08-17,Développement logiciel,PO-25104-Sz,2025,PAID,2025-08-12,FAC-2025-30181
308,2023-12-06,97,PRIVE,18333.0,3666.6,21999.6,0.0,0.0,21999.6,1833.3,10,2023-12-07,2023-12-07,2024-02-20,Hébergement cloud,PO-75133-Fa,2023,PAID,2024-02-29,FAC-2023-62381
311,2023-11-21,4,PRIVE,27599.8,5519.96,33119.76,0.0,0.0,33119.76,1379.99,20,2023-11-21,2023-11-22,2024-01-16,Maintenance SaaS,PO-01633-nl,2023,PAID,2024-01-30,FAC-2023-00146
316,2024-07-03,65,PUBLIC,6638.24,1327.65,7965.89,331.91,995.74,6638.24,414.89,16,2024-07-03,,2024-09-20,Consulting IT,PO-09651-VO,2024,PAID,2024-10-02,FAC-2024-38313
