STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
4258,2024-03-14,VIREMENT EMIS,ELECTRICITE,4450.9,,Satisfaire joie étonner attendre rond avis adresser.,,2025-07-28 15:45:43.247354,releve_202403.csv,,text/csv,8.0,2024-03-14,EXPENSE,,
4259,2025-05-27,PRELEVEMENT,CHARGES SOCIALES,4252.28,,Sembler devoir attaquer armée couche inviter réponse éclat.,,2025-07-28 15:45:43.247354,releve_202505.csv,,text/csv,6.0,2025-05-27,EXPENSE,,
4260,2025-05-05,VIREMENT EMIS,FOURNITURES BUREAU,3014.75,,Rouge joindre garder commencer deviner.,,2025-07-28 15:45:43.247354,releve_202505.csv,,text/csv,14.0,2025-05-05,EXPENSE,,
4261,2024-07-19,VIREMENT EMIS,TELEPHONIE,3459.44,,Puissant curiosité poids dos connaissance semaine crise.,,2025-07-28 15:45:43.247354,releve_202407.csv,,text/csv,1.0,2024-07-19,EXPENSE,,
4262,2024-04-07,VIREMENT EMIS,LOYER,3677.92,,Dos rang côté qualité ci mourir.,,2025-07-28 15:45:43.247354,releve_202404.csv,,text/csv,47.0,2024-04-07,EXPENSE,,
4263,2024-03-17,PRELEVEMENT,ELECTRICITE,4340.6,,Cruel fois médecin révéler.,,2025-07-28 15:45:43.247354,releve_202403.csv,,text/csv,3.0,2024-03-17,EXPENSE,,
4264,2024-08-06,VIREMENT EMIS,TELEPHONIE,4733.99,,Bataille vague couper mari.,,2025-07-28 15:45:43.247354,releve_202408.csv,,text/csv,22.0,2024-08-06,EXPENSE,,
4265,2024-02-26,CHEQUE,TELEPHONIE,1027.03,,Vers arracher ne important bon expérience.,,2025-07-28 15:45:43.247354,releve_202402.csv,,text/csv,13.0,2024-02-26,EXPENSE,,
4266,2023-11-30,VIREMENT EMIS,SALAIRES,3137.44,,Six prononcer peau sentir.,,2025-07-28 15:45:43.247354,releve_202311.csv,,text/csv,1.0,2023-11-30,EXPENSE,,
4267,2024-09-02,VIREMENT EMIS,TELEPHONIE,103.47,,Chanter cher visible leur humide secrétaire raison.,,2025-07-28 15:45:43.247354,releve_202409.csv,,text/csv,16.0,2024-09-02,EXPENSE,,
4268,2023-09-18,CHEQUE,FOURNITURES BUREAU,1042.36,,Année retenir habiller raison arracher aujourd'hui objet.,,2025-07-28 15:45:43.247354,releve_202309.csv,,text/csv,33.0,2023-09-18,EXPENSE,,
4269,2025-02-02,CHEQUE,FOURNITURES BUREAU,4264.05,,Mur semaine baisser oreille appeler combien note.,,2025-07-28 15:45:43.247354,releve_202502.csv,,text/csv,21.0,2025-02-02,EXPENSE,,
4270,2024-08-09,VIREMENT EMIS,TELEPHONIE,1784.47,,Pointe fier descendre.,,2025-07-28 15:45:43.247354,releve_202408.csv,,text/csv,10.0,2024-08-09,EXPENSE,,
4271,2023-12-31,CHEQUE,CHARGES SOCIALES,738.87,,Du ni sembler mal rêve taille.,,2025-07-28 15:45:43.247354,releve_202312.csv,,text/csv,20.0,2023-12-31,EXPENSE,,
4272,2025-04-11,PRELEVEMENT,FOURNITURES BUREAU,3419.86,,Joli religion jusque billet sec après secret.,,2025-07-28 15:45:43.247354,releve_202504.csv,,text/csv,36.0,2025-04-11,EXPENSE,,
4273,2024-11-15,VIREMENT EMIS,CHARGES SOCIALES,4873.06,,Fatiguer forêt tomber avouer aussi non là.,,2025-07-28 15:45:43.247354,releve_202411.csv,,text/csv,23.0,2024-11-15,EXPENSE,,
4274,2023-07-30,VIREMENT EMIS,ELECTRICITE,3235.24,,Bras malgré rompre loi grand robe rouge trésor.,,2025-07-28 15:45:43.262356,releve_202307.csv,,text/csv,5.0,2023-07-30,EXPENSE,,
4275,2025-03-24,CHEQUE,FOURNITURES BUREAU,338.06,,Ligne rêver delà.,,2025-07-28 15:45:43.262356,releve_202503.csv,,text/csv,33.0,2025-03-24,EXPENSE,,
4276,2025-05-14,PRELEVEMENT,LOYER,195.63,,Montrer dominer même juger défaut.,,2025-07-28 15:45:43.262356,releve_202505.csv,,text/csv,5.0,2025-05-14,EXPENSE,,
4277,2024-11-09,VIREMENT EMIS,CHARGES SOCIALES,962.25,,Bataille garçon santé.,,2025-07-28 15:45:43.262356,releve_202411.csv,,text/csv,29.0,2024-11-09,EXPENSE,,
4278,2024-11-14,PRELEVEMENT,FOURNITURES BUREAU,3570.98,,Puisque rideau secrétaire calme chez longtemps naissance.,,2025-07-28 15:45:43.262356,releve_202411.csv,,text/csv,45.0,2024-11-14,EXPENSE,,
4279,2023-08-19,VIREMENT EMIS,LOYER,3074.37,,Confier herbe lourd campagne vivre ça connaissance chien.,,2025-07-28 15:45:43.262356,releve_202308.csv,,text/csv,15.0,2023-08-19,EXPENSE,,
4280,2023-11-27,VIREMENT EMIS,SALAIRES,4751.66,,Là satisfaire chaud toucher papa demande éviter.,,2025-07-28 15:45:43.262356,releve_202311.csv,,text/csv,40.0,2023-11-27,EXPENSE,,
4281,2025-03-17,PRELEVEMENT,LOYER,2192.78,,Endroit colon honneur donc.,,2025-07-28 15:45:43.262356,releve_202503.csv,,text/csv,3.0,2025-03-17,EXPENSE,,
4282,2023-12-17,CHEQUE,LOYER,1639.32,,Public juste monsieur mais façon humain naturel.,,2025-07-28 15:45:43.262356,releve_202312.csv,,text/csv,12.0,2023-12-17,EXPENSE,,
4283,2024-05-08,CHEQUE,ELECTRICITE,3780.14,,Gris chaîne savoir quant à courir étude.,,2025-07-28 15:45:43.262356,releve_202405.csv,,text/csv,25.0,2024-05-08,EXPENSE,,
4284,2024-05-03,PRELEVEMENT,FOURNITURES BUREAU,3083.59,,Travailler pénétrer toi épais cheval.,,2025-07-28 15:45:43.262356,releve_202405.csv,,text/csv,7.0,2024-05-03,EXPENSE,,
4285,2024-01-28,PRELEVEMENT,FOURNITURES BUREAU,3208.31,,Rêver habiter ni clef fonder manier.,,2025-07-28 15:45:43.262356,releve_202401.csv,,text/csv,24.0,2024-01-28,EXPENSE,,
4286,2025-04-11,PRELEVEMENT,LOYER,867.87,,Compagnon immense violent jambe froid.,,2025-07-28 15:45:43.262356,releve_202504.csv,,text/csv,37.0,2025-04-11,EXPENSE,,
4287,2023-08-30,VIREMENT EMIS,LOYER,2770.56,,Idée silence été beau soulever.,,2025-07-28 15:45:43.262356,releve_202308.csv,,text/csv,5.0,2023-08-30,EXPENSE,,
4288,2025-06-05,VIREMENT EMIS,LOYER,675.19,,Détacher coucher vent bouche.,,2025-07-28 15:45:43.262356,releve_202506.csv,,text/csv,26.0,2025-06-05,EXPENSE,,
4289,2024-07-24,PRELEVEMENT,TELEPHONIE,3376.48,,Elle le grand religion secours.,,2025-07-28 15:45:43.262356,releve_202407.csv,,text/csv,29.0,2024-07-24,EXPENSE,,
4290,2024-10-08,CHEQUE,ELECTRICITE,495.15,,Compte parfois vif note durant un.,,2025-07-28 15:45:43.262356,releve_202410.csv,,text/csv,45.0,2024-10-08,EXPENSE,,
4291,2025-05-06,CHEQUE,SALAIRES,1297.4,,Militaire intelligence flot enfin.,,2025-07-28 15:45:43.262356,releve_202505.csv,,text/csv,23.0,2025-05-06,EXPENSE,,
4292,2025-04-06,VIREMENT EMIS,ELECTRICITE,4760.22,,Groupe enfoncer rapide force oeil bureau.,,2025-07-28 15:45:43.262356,releve_202504.csv,,text/csv,33.0,2025-04-06,EXPENSE,,
4293,2024-01-13,VIREMENT EMIS,ELECTRICITE,2904.15,,Pareil étouffer route elle souffrir.,,2025-07-28 15:45:43.262356,releve_202401.csv,,text/csv,32.0,2024-01-13,EXPENSE,,
4294,2023-09-24,CHEQUE,SALAIRES,4954.84,,Crainte peser ce seul décrire important.,,2025-07-28 15:45:43.262356,releve_202309.csv,,text/csv,25.0,2023-09-24,EXPENSE,,
4295,2024-07-23,CHEQUE,ELECTRICITE,769.84,,Réponse chaîne désespoir baisser abandonner marier aspect nouveau.,,2025-07-28 15:45:43.262356,releve_202407.csv,,text/csv,13.0,2024-07-23,EXPENSE,,
4296,2023-09-18,PRELEVEMENT,ELECTRICITE,4747.18,,Humain déchirer entre prononcer.,,2025-07-28 15:45:43.262356,releve_202309.csv,,text/csv,37.0,2023-09-18,EXPENSE,,
4297,2023-10-18,CHEQUE,CHARGES SOCIALES,1810.14,,Arme traverser clef état glace être passage.,,2025-07-28 15:45:43.262356,releve_202310.csv,,text/csv,11.0,2023-10-18,EXPENSE,,
4298,2024-07-11,VIREMENT EMIS,LOYER,1477.24,,Partie conscience sous réalité autre.,,2025-07-28 15:45:43.262356,releve_202407.csv,,text/csv,21.0,2024-07-11,EXPENSE,,
4299,2025-04-15,VIREMENT EMIS,FOURNITURES BUREAU,753.88,,Tâche métier naissance.,,2025-07-28 15:45:43.262356,releve_202504.csv,,text/csv,39.0,2025-04-15,EXPENSE,,
4300,2025-07-14,PRELEVEMENT,SALAIRES,3715.69,,Ainsi cesse inventer arracher livre.,,2025-07-28 15:45:43.262356,releve_202507.csv,,text/csv,41.0,2025-07-14,EXPENSE,,
4301,2024-09-26,CHEQUE,CHARGES SOCIALES,645.42,,Rompre nu près bois faute fonder argent.,,2025-07-28 15:45:43.262356,releve_202409.csv,,text/csv,46.0,2024-09-26,EXPENSE,,
4302,2025-05-11,PRELEVEMENT,LOYER,164.73,,Moins faim respirer chacun peuple souffler fier très.,,2025-07-28 15:45:43.262356,releve_202505.csv,,text/csv,20.0,2025-05-11,EXPENSE,,
4303,2024-06-26,VIREMENT EMIS,FOURNITURES BUREAU,1216.02,,Partie choisir queue rose.,,2025-07-28 15:45:43.262356,releve_202406.csv,,text/csv,36.0,2024-06-26,EXPENSE,,
4304,2025-05-15,CHEQUE,SALAIRES,1681.53,,Classe aspect politique peine payer éternel l'un.,,2025-07-28 15:45:43.262356,releve_202505.csv,,text/csv,1.0,2025-05-15,EXPENSE,,
4305,2024-02-22,VIREMENT EMIS,LOYER,4398.18,,Arriver règle dépasser.,,2025-07-28 15:45:43.262356,releve_202402.csv,,text/csv,16.0,2024-02-22,EXPENSE,,
4306,2024-08-11,VIREMENT EMIS,LOYER,324.11,,Barbe revoir terre.,,2025-07-28 15:45:43.262356,releve_202408.csv,,text/csv,47.0,2024-08-11,EXPENSE,,
4307,2024-02-19,PRELEVEMENT,SALAIRES,568.15,,Forêt gris sérieux succès fer côte cou.,,2025-07-28 15:45:43.262356,releve_202402.csv,,text/csv,17.0,2024-02-19,EXPENSE,,
4308,2023-12-23,CHEQUE,ELECTRICITE,995.84,,Distance complet relation réel preuve fier voisin retourner.,,2025-07-28 15:45:43.262356,releve_202312.csv,,text/csv,15.0,2023-12-23,EXPENSE,,
4309,2024-06-27,CHEQUE,SALAIRES,4820.88,,Main enfance voix atteindre être victime croiser mur.,,2025-07-28 15:45:43.262356,releve_202406.csv,,text/csv,48.0,2024-06-27,EXPENSE,,
4310,2024-08-17,PRELEVEMENT,SALAIRES,102.51,,Entrée ah falloir dépasser.,,2025-07-28 15:45:43.262356,releve_202408.csv,,text/csv,19.0,2024-08-17,EXPENSE,,
4311,2025-01-13,PRELEVEMENT,CHARGES SOCIALES,828.86,,Voilà rester approcher.,,2025-07-28 15:45:43.262356,releve_202501.csv,,text/csv,47.0,2025-01-13,EXPENSE,,
4312,2023-08-19,CHEQUE,FOURNITURES BUREAU,2571.73,,Épaule écrire cercle interrompre gauche.,,2025-07-28 15:45:43.262356,releve_202308.csv,,text/csv,44.0,2023-08-19,EXPENSE,,
4313,2024-06-14,PRELEVEMENT,ELECTRICITE,3431.22,,Achever presque beaucoup raison faute maintenir loup.,,2025-07-28 15:45:43.262356,releve_202406.csv,,text/csv,24.0,2024-06-14,EXPENSE,,
4314,2023-08-17,VIREMENT EMIS,FOURNITURES BUREAU,1105.01,,Souhaiter présent jamais intérieur sourd vaincre courage.,,2025-07-28 15:45:43.262356,releve_202308.csv,,text/csv,45.0,2023-08-17,EXPENSE,,
4315,2024-11-21,VIREMENT EMIS,FOURNITURES BUREAU,1947.96,,Résister long sept hôtel voisin paysan ouvrir.,,2025-07-28 15:45:43.262356,releve_202411.csv,,text/csv,30.0,2024-11-21,EXPENSE,,
4316,2024-03-26,PRELEVEMENT,SALAIRES,1245.12,,Prêter selon certain cours amener armée.,,2025-07-28 15:45:43.262356,releve_202403.csv,,text/csv,25.0,2024-03-26,EXPENSE,,
4317,2025-02-06,VIREMENT EMIS,CHARGES SOCIALES,997.02,,Agent bout acheter.,,2025-07-28 15:45:43.262356,releve_202502.csv,,text/csv,18.0,2025-02-06,EXPENSE,,
4318,2025-03-10,CHEQUE,CHARGES SOCIALES,2739.93,,Présent sueur arrière.,,2025-07-28 15:45:43.262356,releve_202503.csv,,text/csv,18.0,2025-03-10,EXPENSE,,
4319,2023-08-09,PRELEVEMENT,SALAIRES,4167.9,,Ton manquer retour moment terre finir projet.,,2025-07-28 15:45:43.262356,releve_202308.csv,,text/csv,19.0,2023-08-09,EXPENSE,,
4320,2024-03-16,CHEQUE,CHARGES SOCIALES,1332.69,,Ressembler faim indiquer aucun.,,2025-07-28 15:45:43.262356,releve_202403.csv,,text/csv,15.0,2024-03-16,EXPENSE,,
4321,2024-07-20,VIREMENT EMIS,TELEPHONIE,3046.06,,Répondre science commander plaine hasard page.,,2025-07-28 15:45:43.262356,releve_202407.csv,,text/csv,8.0,2024-07-20,EXPENSE,,
4322,2025-01-18,VIREMENT EMIS,SALAIRES,886.79,,Colère marche suite effet plante.,,2025-07-28 15:45:43.262356,releve_202501.csv,,text/csv,2.0,2025-01-18,EXPENSE,,
4323,2024-01-11,CHEQUE,LOYER,2531.17,,Bord herbe vivant soir troubler.,,2025-07-28 15:45:43.262356,releve_202401.csv,,text/csv,20.0,2024-01-11,EXPENSE,,
4324,2025-05-09,PRELEVEMENT,TELEPHONIE,3226.5,,Car agiter presque sourd.,,2025-07-28 15:45:43.262356,releve_202505.csv,,text/csv,21.0,2025-05-09,EXPENSE,,
4325,2025-07-23,CHEQUE,FOURNITURES BUREAU,2465.04,,Leur ombre parmi chambre personne.,,2025-07-28 15:45:43.262356,releve_202507.csv,,text/csv,23.0,2025-07-23,EXPENSE,,
4326,2025-04-23,CHEQUE,TELEPHONIE,3780.81,,Découvrir toute froid général nourrir haine.,,2025-07-28 15:45:43.262356,releve_202504.csv,,text/csv,4.0,2025-04-23,EXPENSE,,
4327,2025-03-04,VIREMENT EMIS,LOYER,1372.67,,Intelligence résoudre note tout beaux.,,2025-07-28 15:45:43.262356,releve_202503.csv,,text/csv,14.0,2025-03-04,EXPENSE,,
4328,2025-06-09,PRELEVEMENT,LOYER,3466.11,,Lune appartement construire escalier nu tant.,,2025-07-28 15:45:43.262356,releve_202506.csv,,text/csv,47.0,2025-06-09,EXPENSE,,
4329,2024-05-27,PRELEVEMENT,FOURNITURES BUREAU,4035.43,,Dernier arme monsieur vouloir position.,,2025-07-28 15:45:43.262356,releve_202405.csv,,text/csv,28.0,2024-05-27,EXPENSE,,
4330,2025-03-09,VIREMENT EMIS,LOYER,4765.2,,Supposer vingt plan blanc contraire.,,2025-07-28 15:45:43.262356,releve_202503.csv,,text/csv,41.0,2025-03-09,EXPENSE,,
4331,2024-09-05,PRELEVEMENT,ELECTRICITE,917.78,,Grave île commun dieu.,,2025-07-28 15:45:43.262356,releve_202409.csv,,text/csv,6.0,2024-09-05,EXPENSE,,
4332,2024-06-18,VIREMENT EMIS,ELECTRICITE,4636.17,,Jeu durant assister entretenir épaule admettre pensée.,,2025-07-28 15:45:43.262356,releve_202406.csv,,text/csv,26.0,2024-06-18,EXPENSE,,
4333,2024-01-30,CHEQUE,FOURNITURES BUREAU,3442.13,,Rocher vague fier lever.,,2025-07-28 15:45:43.262356,releve_202401.csv,,text/csv,23.0,2024-01-30,EXPENSE,,
4334,2024-12-18,VIREMENT EMIS,TELEPHONIE,1729.59,,Avant paraître derrière demeurer traverser mériter.,,2025-07-28 15:45:43.262356,releve_202412.csv,,text/csv,41.0,2024-12-18,EXPENSE,,
4335,2024-11-28,PRELEVEMENT,TELEPHONIE,3167.0,,Fond cela arracher professeur sac clair supérieur.,,2025-07-28 15:45:43.262356,releve_202411.csv,,text/csv,16.0,2024-11-28,EXPENSE,,
4336,2024-07-16,VIREMENT EMIS,FOURNITURES BUREAU,2865.76,,Recommencer supposer confiance vide.,,2025-07-28 15:45:43.262356,releve_202407.csv,,text/csv,43.0,2024-07-16,EXPENSE,,
4337,2024-11-18,PRELEVEMENT,FOURNITURES BUREAU,1482.01,,Bon confiance important grave exemple.,,2025-07-28 15:45:43.262356,releve_202411.csv,,text/csv,38.0,2024-11-18,EXPENSE,,
4338,2024-01-06,VIREMENT EMIS,LOYER,1014.92,,Arrière éloigner afin de exposer.,,2025-07-28 15:45:43.262356,releve_202401.csv,,text/csv,15.0,2024-01-06,EXPENSE,,
4339,2025-04-27,VIREMENT EMIS,TELEPHONIE,3827.3,,Seuil sortir son poids corps et neuf divers.,,2025-07-28 15:45:43.262356,releve_202504.csv,,text/csv,20.0,2025-04-27,EXPENSE,,
4340,2024-05-28,PRELEVEMENT,ELECTRICITE,2756.4,,Petit imaginer subir abri chaque silence.,,2025-07-28 15:45:43.262356,releve_202405.csv,,text/csv,45.0,2024-05-28,EXPENSE,,
4341,2025-01-31,VIREMENT EMIS,CHARGES SOCIALES,2437.62,,Soldat malheur sortir cesse chose.,,2025-07-28 15:45:43.262356,releve_202501.csv,,text/csv,12.0,2025-01-31,EXPENSE,,
4342,2024-07-29,CHEQUE,SALAIRES,984.78,,Dehors appeler fin lors projet.,,2025-07-28 15:45:43.262356,releve_202407.csv,,text/csv,16.0,2024-07-29,EXPENSE,,
4343,2025-01-09,CHEQUE,SALAIRES,1955.47,,Chemise âge crier abri.,,2025-07-28 15:45:43.262356,releve_202501.csv,,text/csv,9.0,2025-01-09,EXPENSE,,
4344,2024-07-08,PRELEVEMENT,TELEPHONIE,1759.94,,Content vraiment ligne conclure été autrefois pleurer.,,2025-07-28 15:45:43.262356,releve_202407.csv,,text/csv,28.0,2024-07-08,EXPENSE,,
4345,2024-03-08,PRELEVEMENT,SALAIRES,816.34,,Songer presser vide non penser principe.,,2025-07-28 15:45:43.262356,releve_202403.csv,,text/csv,27.0,2024-03-08,EXPENSE,,
4346,2024-03-26,CHEQUE,CHARGES SOCIALES,231.42,,Non accrocher prince fil.,,2025-07-28 15:45:43.262356,releve_202403.csv,,text/csv,19.0,2024-03-26,EXPENSE,,
4347,2024-02-17,PRELEVEMENT,FOURNITURES BUREAU,4947.61,,Main ouvrir voix long long.,,2025-07-28 15:45:43.262356,releve_202402.csv,,text/csv,18.0,2024-02-17,EXPENSE,,
4348,2024-12-02,VIREMENT EMIS,SALAIRES,2108.72,,Travail manger jamais auquel veille mêler envelopper.,,2025-07-28 15:45:43.262356,releve_202412.csv,,text/csv,2.0,2024-12-02,EXPENSE,,
4349,2023-10-22,PRELEVEMENT,ELECTRICITE,561.44,,Perte mille larme mari vérité est.,,2025-07-28 15:45:43.262356,releve_202310.csv,,text/csv,41.0,2023-10-22,EXPENSE,,
4350,2025-03-17,VIREMENT EMIS,LOYER,2907.79,,Nerveux soleil silence fond quand traîner folie.,,2025-07-28 15:45:43.262356,releve_202503.csv,,text/csv,9.0,2025-03-17,EXPENSE,,
4351,2023-10-04,CHEQUE,LOYER,3772.35,,Rose fin main.,,2025-07-28 15:45:43.262356,releve_202310.csv,,text/csv,33.0,2023-10-04,EXPENSE,,
4352,2024-11-21,PRELEVEMENT,CHARGES SOCIALES,2535.06,,Intelligence cours douze prétendre répandre visite.,,2025-07-28 15:45:43.262356,releve_202411.csv,,text/csv,22.0,2024-11-21,EXPENSE,,
4353,2025-03-19,VIREMENT EMIS,SALAIRES,2440.88,,Tomber parler considérer mien vert malgré dix.,,2025-07-28 15:45:43.262356,releve_202503.csv,,text/csv,16.0,2025-03-19,EXPENSE,,
4354,2023-12-07,CHEQUE,TELEPHONIE,2002.73,,Certes flot campagne passé marché.,,2025-07-28 15:45:43.262356,releve_202312.csv,,text/csv,27.0,2023-12-07,EXPENSE,,
4355,2025-07-01,PRELEVEMENT,CHARGES SOCIALES,948.48,,Drôle entraîner connaissance attacher nu.,,2025-07-28 15:45:43.262356,releve_202507.csv,,text/csv,43.0,2025-07-01,EXPENSE,,
4356,2023-12-29,VIREMENT EMIS,ELECTRICITE,4451.74,,Escalier envoyer accepter manger mourir.,,2025-07-28 15:45:43.262356,releve_202312.csv,,text/csv,26.0,2023-12-29,EXPENSE,,
4357,2025-07-10,VIREMENT EMIS,TELEPHONIE,4914.83,,Effacer mieux enfin roche mériter.,,2025-07-28 15:45:43.262356,releve_202507.csv,,text/csv,2.0,2025-07-10,EXPENSE,,
4358,2025-02-16,CHEQUE,FOURNITURES BUREAU,2566.69,,Compter remettre air naturellement.,,2025-07-28 15:45:43.262356,releve_202502.csv,,text/csv,9.0,2025-02-16,EXPENSE,,
4359,2025-01-01,VIREMENT EMIS,TELEPHONIE,958.18,,Prince on épaule danger minute.,,2025-07-28 15:45:43.262356,releve_202501.csv,,text/csv,33.0,2025-01-01,EXPENSE,,
4360,2024-02-17,CHEQUE,LOYER,1877.66,,Maintenir sûr argent rouler.,,2025-07-28 15:45:43.262356,releve_202402.csv,,text/csv,9.0,2024-02-17,EXPENSE,,
4361,2023-12-30,PRELEVEMENT,TELEPHONIE,4535.24,,Falloir couleur immobile.,,2025-07-28 15:45:43.262356,releve_202312.csv,,text/csv,10.0,2023-12-30,EXPENSE,,
