statement_id,statement_date,operation_label,additional_label,debit,credit,comments,related_invoice_id,related_expense_id,value_date,source_filename
16,2024-09-28,REFUND - CC PAYMENT Subscriptions PART 1,REF: EXP202400732-P1 - PARTIAL 1/2,29.95,,,,732,2024-09-29,bank_export_20240928.csv
17,2024-10-01,REFUND - RECURRING PART 2/2,REF: EXP202400732-P2 - PARTIAL 2/2,20.34,,,,732,2024-10-02,bank_export_20241001.csv
18,2025-05-31,REFUND - CC PAYMENT Banking_Fees PART 1,REF: EXP202500863-P1 - PARTIAL 1/4,171.54,,,,863,2025-06-02,bank_export_20250531.csv
19,2025-06-11,REFUND - DD PARTIAL Transaction Fees 2/4,REF: EXP202500863-P2 - PARTIAL 2/4,318.12,,,,863,2025-06-13,bank_export_20250611.csv
20,2025-06-11,REFUND - DD PARTIAL Transaction Fees 3/4,REF: EXP202500863-P3 - PARTIAL 3/4,110.17,,Partial payment 3 of 4,,863,2025-06-12,bank_export_20250611.csv
21,2025-06-19,REFUND - WIRE PART EXP202500863-4,REF: EXP202500863-P4 - PARTIAL 4/4,197.84,,,,863,2025-06-17,bank_export_20250619.csv
22,2025-06-18,REFUND - TRANSFER Office_Supplies PART 1,REF: EXP202500838-P1 - PARTIAL 1/5,28.25,,Partial payment 1 of 5,,838,2025-06-16,bank_export_20250618.csv
23,2025-06-19,REFUND - TRF PARTIAL EXP202500838 2/5,REF: EXP202500838-P2 - PARTIAL 2/5,33.24,,,,838,2025-06-17,bank_export_20250619.csv
24,2025-06-30,REFUND - PETTY CASH Office_Supplies PART 3,REF: EXP202500838-P3 - PARTIAL 3/5,30.86,,,,838,2025-06-28,bank_export_20250630.csv
25,2025-07-19,REFUND - CARD PART Coffee Supplies 4,REF: EXP202500838-P4 - PARTIAL 4/5,7.43,,Partial payment 4 of 5,,838,2025-07-17,bank_export_20250719.csv
26,2025-07-17,REFUND - CHECK PART EXP202500838 5,REF: EXP202500838-P5 - PARTIAL 5/5,43.1,,Partial payment 5 of 5,,838,2025-07-18,bank_export_20250717.csv
27,2024-10-31,REFUND - TRF PARTIAL EXP202401460 1/5,REF: EXP202401460-P1 - PARTIAL 1/5,3048.83,,,,1460,2024-10-29,bank_export_20241031.csv
28,2024-11-04,REFUND - CHECK PART EXP202401460 2,REF: EXP202401460-P2 - PARTIAL 2/5,4093.78,,,,1460,2024-11-04,bank_export_20241104.csv
29,2024-11-04,REFUND - WIRE PART EXP202401460-3,REF: EXP202401460-P3 - PARTIAL 3/5,1254.51,,,,1460,2024-11-05,bank_export_20241104.csv
30,2024-11-21,REFUND - CHECK #401460 PART 4,REF: EXP202401460-P4 - PARTIAL 4/5,535.48,,,,1460,2024-11-21,bank_export_20241121.csv
31,2024-12-11,REFUND - CHECK PART EXP202401460 5,REF: EXP202401460-P5 - PARTIAL 5/5,1200.12,,,,1460,2024-12-10,bank_export_20241211.csv
32,2025-03-11,REFUND - CHECK #501212 PART 1,REF: EXP202501212-P1 - PARTIAL 1/4,468.78,,,,1212,2025-03-12,bank_export_20250311.csv
33,2025-03-24,REFUND - CHECK #501212 PART 2,REF: EXP202501212-P2 - PARTIAL 2/4,208.87,,,,1212,2025-03-22,bank_export_20250324.csv
34,2025-03-29,REFUND - TRF PARTIAL EXP202501212 3/4,REF: EXP202501212-P3 - PARTIAL 3/4,210.46,,,,1212,2025-03-29,bank_export_20250329.csv
35,2025-04-15,REFUND - DD PARTIAL Workshop Attendance 4/4,REF: EXP202501212-P4 - PARTIAL 4/4,293.51,,Partial payment 4 of 4,,1212,2025-04-17,bank_export_20250415.csv
36,2025-05-23,REFUND - TRF PARTIAL EXP202501277 1/3,REF: EXP202501277-P1 - PARTIAL 1/3,2349.68,,,,1277,2025-05-25,bank_export_20250523.csv
37,2025-06-14,REFUND - CHECK PART EXP202501277 2,REF: EXP202501277-P2 - PARTIAL 2/3,6311.07,,,,1277,2025-06-13,bank_export_20250614.csv
38,2025-06-04,REFUND - TRANSFER Insurance PART 3,REF: EXP202501277-P3 - PARTIAL 3/3,4712.53,,,,1277,2025-06-05,bank_export_20250604.csv
39,2025-06-01,REFUND - WIRE PART EXP202501210-1,REF: EXP202501210-P1 - PARTIAL 1/5,44.31,,Partial payment 1 of 5,,1210,2025-05-31,bank_export_20250601.csv
40,2025-06-06,REFUND - AUTO DEBIT Subscriptions PART 2,REF: EXP202501210-P2 - PARTIAL 2/5,28.36,,Partial payment 2 of 5,,1210,2025-06-05,bank_export_20250606.csv
41,2025-06-15,REFUND - WIRE PART EXP202501210-3,REF: EXP202501210-P3 - PARTIAL 3/5,72.4,,,,1210,2025-06-13,bank_export_20250615.csv
42,2025-06-20,REFUND - RECURRING PART 4/5,REF: EXP202501210-P4 - PARTIAL 4/5,37.21,,,,1210,2025-06-20,bank_export_20250620.csv
43,2025-06-18,REFUND - TRF PARTIAL EXP202501210 5/5,REF: EXP202501210-P5 - PARTIAL 5/5,28.37,,,,1210,2025-06-18,bank_export_20250618.csv
44,2025-04-11,REFUND - CHECK #500201 PART 1,REF: EXP202500201-P1 - PARTIAL 1/5,457.17,,,,201,2025-04-09,bank_export_20250411.csv
45,2025-04-09,REFUND - TRF PARTIAL EXP202500201 2/5,REF: EXP202500201-P2 - PARTIAL 2/5,330.52,,Partial payment 2 of 5,,201,2025-04-09,bank_export_20250409.csv
46,2025-04-29,REFUND - TRANSFER Legal_Compliance PART 3,REF: EXP202500201-P3 - PARTIAL 3/5,1274.73,,Partial payment 3 of 5,,201,2025-05-01,bank_export_20250429.csv
47,2025-05-17,REFUND - TRANSFER Legal_Compliance PART 4,REF: EXP202500201-P4 - PARTIAL 4/5,302.52,,,,201,2025-05-19,bank_export_20250517.csv
48,2025-05-12,REFUND - TRF PARTIAL EXP202500201 5/5,REF: EXP202500201-P5 - PARTIAL 5/5,1017.99,,,,201,2025-05-12,bank_export_20250512.csv
49,2025-03-26,REFUND - WIRE PART EXP202500837-1,REF: EXP202500837-P1 - PARTIAL 1/3,206.65,,,,837,2025-03-28,bank_export_20250326.csv
50,2025-03-27,REFUND - AUTO DEBIT Utilities PART 2,REF: EXP202500837-P2 - PARTIAL 2/3,88.88,,Partial payment 2 of 3,,837,2025-03-27,bank_export_20250327.csv
51,2025-04-03,REFUND - CARD PART Electricity Bill 3,REF: EXP202500837-P3 - PARTIAL 3/3,96.48,,Partial payment 3 of 3,,837,2025-04-01,bank_export_20250403.csv
52,2024-11-21,REFUND - TRANSFER Equipment PART 1,REF: EXP202401404-P1 - PARTIAL 1/4,633.81,,Partial payment 1 of 4,,1404,2024-11-21,bank_export_20241121.csv
53,2024-11-21,REFUND - CHECK PART EXP202401404 2,REF: EXP202401404-P2 - PARTIAL 2/4,378.78,,,,1404,2024-11-21,bank_export_20241121.csv
54,2024-12-05,REFUND - CC PAYMENT Equipment PART 3,REF: EXP202401404-P3 - PARTIAL 3/4,205.43,,,,1404,2024-12-07,bank_export_20241205.csv
55,2024-11-29,REFUND - PETTY CASH Equipment PART 4,REF: EXP202401404-P4 - PARTIAL 4/4,721.42,,Partial payment 4 of 4,,1404,2024-12-01,bank_export_20241129.csv
56,2025-05-09,REFUND - CARD PART Slack Premium 1,REF: EXP202500523-P1 - PARTIAL 1/2,137.17,,,,523,2025-05-11,bank_export_20250509.csv
57,2025-05-14,REFUND - RECURRING PART 2/2,REF: EXP202500523-P2 - PARTIAL 2/2,315.09,,,,523,2025-05-16,bank_export_20250514.csv
58,2024-12-22,REFUND - WIRE PART EXP202401240-1,REF: EXP202401240-P1 - PARTIAL 1/3,1869.72,,Partial payment 1 of 3,,1240,2024-12-22,bank_export_20241222.csv
59,2024-12-30,REFUND - CHECK PART EXP202401240 2,REF: EXP202401240-P2 - PARTIAL 2/3,1044.45,,,,1240,2024-12-28,bank_export_20241230.csv
60,2025-01-14,REFUND - TRANSFER Equipment PART 3,REF: EXP202401240-P3 - PARTIAL 3/3,1149.04,,,,1240,2025-01-12,bank_export_20250114.csv
61,2025-03-17,REFUND - CHECK PART EXP202501132 1,REF: EXP202501132-P1 - PARTIAL 1/3,1440.29,,,,1132,2025-03-19,bank_export_20250317.csv
62,2025-04-08,REFUND - CHECK #501132 PART 2,REF: EXP202501132-P2 - PARTIAL 2/3,370.47,,,,1132,2025-04-06,bank_export_20250408.csv
63,2025-04-11,REFUND - RECURRING PART 3/3,REF: EXP202501132-P3 - PARTIAL 3/3,953.28,,Partial payment 3 of 3,,1132,2025-04-11,bank_export_20250411.csv
64,2024-08-09,REFUND - WIRE PART EXP202400040-1,REF: EXP202400040-P1 - PARTIAL 1/2,152.9,,,,40,2024-08-11,bank_export_20240809.csv
65,2024-08-16,REFUND - TRF PARTIAL EXP202400040 2/2,REF: EXP202400040-P2 - PARTIAL 2/2,545.38,,,,40,2024-08-14,bank_export_20240816.csv
66,2024-11-21,REFUND - WIRE PART EXP202400197-1,REF: EXP202400197-P1 - PARTIAL 1/4,726.77,,,,197,2024-11-23,bank_export_20241121.csv
67,2024-11-23,REFUND - CARD PART Internet Service 2,REF: EXP202400197-P2 - PARTIAL 2/4,112.85,,,,197,2024-11-21,bank_export_20241123.csv
68,2024-12-02,REFUND - CC PAYMENT Utilities PART 3,REF: EXP202400197-P3 - PARTIAL 3/4,184.19,,,,197,2024-12-03,bank_export_20241202.csv
69,2024-12-09,REFUND - RECURRING PART 4/4,REF: EXP202400197-P4 - PARTIAL 4/4,231.01,,,,197,2024-12-11,bank_export_20241209.csv
70,2024-09-10,REFUND - CARD PART Slack Premium 1,REF: EXP202401253-P1 - PARTIAL 1/4,104.74,,,,1253,2024-09-12,bank_export_20240910.csv
71,2024-09-16,REFUND - RECURRING PART 2/4,REF: EXP202401253-P2 - PARTIAL 2/4,117.98,,,,1253,2024-09-15,bank_export_20240916.csv
72,2024-09-19,REFUND - TRF PARTIAL EXP202401253 3/4,REF: EXP202401253-P3 - PARTIAL 3/4,45.55,,Partial payment 3 of 4,,1253,2024-09-17,bank_export_20240919.csv
73,2024-09-22,REFUND - CARD PART Slack Premium 4,REF: EXP202401253-P4 - PARTIAL 4/4,282.11,,,,1253,2024-09-24,bank_export_20240922.csv
74,2025-03-14,REFUND - TRF PARTIAL EXP202501183 1/2,REF: EXP202501183-P1 - PARTIAL 1/2,2037.89,,,,1183,2025-03-12,bank_export_20250314.csv
75,2025-03-22,REFUND - CHECK PART EXP202501183 2,REF: EXP202501183-P2 - PARTIAL 2/2,9324.6,,,,1183,2025-03-23,bank_export_20250322.csv
76,2024-12-02,REFUND - CHECK PART EXP202400482 1,REF: EXP202400482-P1 - PARTIAL 1/3,942.53,,,,482,2024-12-04,bank_export_20241202.csv
77,2024-12-11,REFUND - AUTO DEBIT Legal_Compliance PART 2,REF: EXP202400482-P2 - PARTIAL 2/3,623.92,,,,482,2024-12-12,bank_export_20241211.csv
78,2024-12-19,REFUND - RECURRING PART 3/3,REF: EXP202400482-P3 - PARTIAL 3/3,1554.14,,,,482,2024-12-18,bank_export_20241219.csv
79,2025-05-12,REFUND - CC PAYMENT Cloud_Services PART 1,REF: EXP202501341-P1 - PARTIAL 1/3,738.22,,,,1341,2025-05-13,bank_export_20250512.csv
80,2025-05-17,REFUND - AUTO DEBIT Cloud_Services PART 2,REF: EXP202501341-P2 - PARTIAL 2/3,182.91,,,,1341,2025-05-18,bank_export_20250517.csv
81,2025-05-17,REFUND - WIRE PART EXP202501341-3,REF: EXP202501341-P3 - PARTIAL 3/3,959.26,,Partial payment 3 of 3,,1341,2025-05-15,bank_export_20250517.csv
82,2025-04-19,REFUND - TRF PARTIAL EXP202501206 1/3,REF: EXP202501206-P1 - PARTIAL 1/3,514.66,,,,1206,2025-04-19,bank_export_20250419.csv
83,2025-04-19,REFUND - AUTO DEBIT Training PART 2,REF: EXP202501206-P2 - PARTIAL 2/3,1093.63,,,,1206,2025-04-21,bank_export_20250419.csv
84,2025-05-15,REFUND - AUTO DEBIT Training PART 3,REF: EXP202501206-P3 - PARTIAL 3/3,1149.61,,,,1206,2025-05-14,bank_export_20250515.csv
85,2025-04-03,REFUND - TRF PARTIAL EXP202500505 1/2,REF: EXP202500505-P1 - PARTIAL 1/2,100.84,,Partial payment 1 of 2,,505,2025-04-03,bank_export_20250403.csv
86,2025-04-10,REFUND - RECURRING PART 2/2,REF: EXP202500505-P2 - PARTIAL 2/2,519.63,,,,505,2025-04-08,bank_export_20250410.csv
87,2025-04-20,REFUND - TRANSFER Utilities PART 1,REF: EXP202500677-P1 - PARTIAL 1/2,243.81,,,,677,2025-04-19,bank_export_20250420.csv
88,2025-04-26,REFUND - CC PAYMENT Utilities PART 2,REF: EXP202500677-P2 - PARTIAL 2/2,744.55,,,,677,2025-04-26,bank_export_20250426.csv
89,2025-04-19,REFUND - CC PAYMENT HR_Tools PART 1,REF: EXP202501471-P1 - PARTIAL 1/3,384.24,,,,1471,2025-04-17,bank_export_20250419.csv
90,2025-04-23,REFUND - AUTO DEBIT HR_Tools PART 2,REF: EXP202501471-P2 - PARTIAL 2/3,200.69,,Partial payment 2 of 3,,1471,2025-04-24,bank_export_20250423.csv
91,2025-04-22,REFUND - CC PAYMENT HR_Tools PART 3,REF: EXP202501471-P3 - PARTIAL 3/3,138.47,,,,1471,2025-04-23,bank_export_20250422.csv
92,2025-03-05,REFUND - TRANSFER Equipment PART 1,REF: EXP202500088-P1 - PARTIAL 1/5,1183.58,,,,88,2025-03-03,bank_export_20250305.csv
93,2025-02-27,REFUND - WIRE PART EXP202500088-2,REF: EXP202500088-P2 - PARTIAL 2/5,431.71,,Partial payment 2 of 5,,88,2025-02-26,bank_export_20250227.csv
94,2025-03-22,REFUND - CHECK #500088 PART 3,REF: EXP202500088-P3 - PARTIAL 3/5,310.04,,Partial payment 3 of 5,,88,2025-03-21,bank_export_20250322.csv
95,2025-03-21,REFUND - CHECK PART EXP202500088 4,REF: EXP202500088-P4 - PARTIAL 4/5,811.51,,,,88,2025-03-20,bank_export_20250321.csv
96,2025-05-02,REFUND - TRANSFER Equipment PART 5,REF: EXP202500088-P5 - PARTIAL 5/5,1232.45,,,,88,2025-05-02,bank_export_20250502.csv
97,2024-11-04,REFUND - AUTO DEBIT Banking_Fees PART 1,REF: EXP202400343-P1 - PARTIAL 1/5,223.54,,,,343,2024-11-05,bank_export_20241104.csv
98,2024-11-10,REFUND - CARD PART International Transf 2,REF: EXP202400343-P2 - PARTIAL 2/5,269.45,,,,343,2024-11-08,bank_export_20241110.csv
99,2024-11-13,REFUND - CARD PART International Transf 3,REF: EXP202400343-P3 - PARTIAL 3/5,71.74,,,,343,2024-11-13,bank_export_20241113.csv
100,2024-11-14,REFUND - CC PAYMENT Banking_Fees PART 4,REF: EXP202400343-P4 - PARTIAL 4/5,39.81,,,,343,2024-11-16,bank_export_20241114.csv
101,2024-11-27,REFUND - RECURRING PART 5/5,REF: EXP202400343-P5 - PARTIAL 5/5,146.26,,,,343,2024-11-29,bank_export_20241127.csv
102,2025-04-15,REFUND - PETTY CASH Office_Supplies PART 1,REF: EXP202500053-P1 - PARTIAL 1/5,285.95,,,,53,2025-04-15,bank_export_20250415.csv
103,2025-04-28,REFUND - CARD PART Office Stationery 2,REF: EXP202500053-P2 - PARTIAL 2/5,89.31,,,,53,2025-04-30,bank_export_20250428.csv
104,2025-04-26,REFUND - WIRE PART EXP202500053-3,REF: EXP202500053-P3 - PARTIAL 3/5,56.25,,,,53,2025-04-27,bank_export_20250426.csv
105,2025-05-20,REFUND - TRANSFER Office_Supplies PART 4,REF: EXP202500053-P4 - PARTIAL 4/5,26.7,,,,53,2025-05-19,bank_export_20250520.csv
106,2025-05-19,REFUND - TRF PARTIAL EXP202500053 5/5,REF: EXP202500053-P5 - PARTIAL 5/5,36.82,,,,53,2025-05-19,bank_export_20250519.csv
107,2024-10-04,REFUND - WIRE PART EXP202400035-1,REF: EXP202400035-P1 - PARTIAL 1/5,1373.98,,,,35,2024-10-02,bank_export_20241004.csv
108,2024-10-21,REFUND - CHECK PART EXP202400035 2,REF: EXP202400035-P2 - PARTIAL 2/5,308.17,,Partial payment 2 of 5,,35,2024-10-20,bank_export_20241021.csv
109,2024-10-25,REFUND - CHECK #400035 PART 3,REF: EXP202400035-P3 - PARTIAL 3/5,316.77,,,,35,2024-10-25,bank_export_20241025.csv
110,2024-11-17,REFUND - DD PARTIAL Salesforce License 4/5,REF: EXP202400035-P4 - PARTIAL 4/5,51.91,,,,35,2024-11-16,bank_export_20241117.csv
111,2024-11-23,REFUND - AUTO DEBIT Software_Licenses PART 5,REF: EXP202400035-P5 - PARTIAL 5/5,363.25,,,,35,2024-11-23,bank_export_20241123.csv
112,2025-06-10,REFUND - CHECK PART EXP202500990 1,REF: EXP202500990-P1 - PARTIAL 1/4,3459.35,,,,990,2025-06-11,bank_export_20250610.csv
113,2025-06-15,REFUND - TRANSFER Insurance PART 2,REF: EXP202500990-P2 - PARTIAL 2/4,2057.69,,,,990,2025-06-16,bank_export_20250615.csv
114,2025-07-05,REFUND - CHECK #500990 PART 3,REF: EXP202500990-P3 - PARTIAL 3/4,1065.69,,,,990,2025-07-06,bank_export_20250705.csv
115,2025-07-25,REFUND - CHECK PART EXP202500990 4,REF: EXP202500990-P4 - PARTIAL 4/4,2843.62,,,,990,2025-07-25,bank_export_20250725.csv
116,2025-02-28,REFUND - CC PAYMENT Subscriptions PART 1,REF: EXP202501342-P1 - PARTIAL 1/5,343.82,,Partial payment 1 of 5,,1342,2025-02-27,bank_export_20250228.csv
117,2025-03-03,REFUND - WIRE PART EXP202501342-2,REF: EXP202501342-P2 - PARTIAL 2/5,62.26,,,,1342,2025-03-04,bank_export_20250303.csv
118,2025-03-09,REFUND - AUTO DEBIT Subscriptions PART 3,REF: EXP202501342-P3 - PARTIAL 3/5,146.79,,,,1342,2025-03-08,bank_export_20250309.csv
119,2025-03-17,REFUND - DD PARTIAL GitHub Enterprise 4/5,REF: EXP202501342-P4 - PARTIAL 4/5,75.25,,Partial payment 4 of 5,,1342,2025-03-15,bank_export_20250317.csv
120,2025-03-14,REFUND - DD PARTIAL GitHub Enterprise 5/5,REF: EXP202501342-P5 - PARTIAL 5/5,68.57,,,,1342,2025-03-14,bank_export_20250314.csv
121,2025-01-22,REFUND - RECURRING PART 1/4,REF: EXP202500046-P1 - PARTIAL 1/4,251.13,,,,46,2025-01-21,bank_export_20250122.csv
122,2025-01-27,REFUND - AUTO DEBIT HR_Tools PART 2,REF: EXP202500046-P2 - PARTIAL 2/4,438.55,,,,46,2025-01-27,bank_export_20250127.csv
123,2025-01-30,REFUND - CARD PART Workday 3,REF: EXP202500046-P3 - PARTIAL 3/4,255.74,,Partial payment 3 of 4,,46,2025-01-28,bank_export_20250130.csv
124,2025-02-04,REFUND - TRF PARTIAL EXP202500046 4/4,REF: EXP202500046-P4 - PARTIAL 4/4,197.6,,,,46,2025-02-04,bank_export_20250204.csv
125,2025-02-27,REFUND - CHECK PART EXP202500061 1,REF: EXP202500061-P1 - PARTIAL 1/3,2137.83,,,,61,2025-02-27,bank_export_20250227.csv
126,2025-03-02,REFUND - CHECK PART EXP202500061 2,REF: EXP202500061-P2 - PARTIAL 2/3,758.13,,Partial payment 2 of 3,,61,2025-03-03,bank_export_20250302.csv
127,2025-03-18,REFUND - CHECK PART EXP202500061 3,REF: EXP202500061-P3 - PARTIAL 3/3,1583.28,,,,61,2025-03-17,bank_export_20250318.csv
128,2025-02-19,REFUND - AUTO DEBIT HR_Tools PART 1,REF: EXP202501069-P1 - PARTIAL 1/3,410.9,,,,1069,2025-02-19,bank_export_20250219.csv
129,2025-02-22,REFUND - WIRE PART EXP202501069-2,REF: EXP202501069-P2 - PARTIAL 2/3,100.09,,Partial payment 2 of 3,,1069,2025-02-21,bank_export_20250222.csv
130,2025-02-20,REFUND - WIRE PART EXP202501069-3,REF: EXP202501069-P3 - PARTIAL 3/3,310.25,,,,1069,2025-02-19,bank_export_20250220.csv
131,2025-04-30,REFUND - RECURRING PART 1/2,REF: EXP202500095-P1 - PARTIAL 1/2,231.57,,,,95,2025-04-29,bank_export_20250430.csv
132,2025-05-04,REFUND - TRANSFER Banking_Fees PART 2,REF: EXP202500095-P2 - PARTIAL 2/2,614.95,,,,95,2025-05-04,bank_export_20250504.csv
133,2025-06-15,REFUND - CARD PART Account Maintenance 1,REF: EXP202501018-P1 - PARTIAL 1/2,181.27,,Partial payment 1 of 2,,1018,2025-06-15,bank_export_20250615.csv
134,2025-06-16,REFUND - CC PAYMENT Banking_Fees PART 2,REF: EXP202501018-P2 - PARTIAL 2/2,522.26,,,,1018,2025-06-16,bank_export_20250616.csv
135,2024-10-02,REFUND - CARD PART LinkedIn Recruiter 1,REF: EXP202400880-P1 - PARTIAL 1/5,334.33,,,,880,2024-09-30,bank_export_20241002.csv
136,2024-10-09,REFUND - CARD PART LinkedIn Recruiter 2,REF: EXP202400880-P2 - PARTIAL 2/5,159.07,,,,880,2024-10-10,bank_export_20241009.csv
137,2024-10-14,REFUND - RECURRING PART 3/5,REF: EXP202400880-P3 - PARTIAL 3/5,91.42,,,,880,2024-10-14,bank_export_20241014.csv
138,2024-10-18,REFUND - WIRE PART EXP202400880-4,REF: EXP202400880-P4 - PARTIAL 4/5,12.33,,,,880,2024-10-20,bank_export_20241018.csv
139,2024-10-29,REFUND - CARD PART LinkedIn Recruiter 5,REF: EXP202400880-P5 - PARTIAL 5/5,92.1,,,,880,2024-10-30,bank_export_20241029.csv
140,2025-03-01,REFUND - RECURRING PART 1/2,REF: EXP202500743-P1 - PARTIAL 1/2,192.14,,Partial payment 1 of 2,,743,2025-03-03,bank_export_20250301.csv
141,2025-03-06,REFUND - CC PAYMENT Subscriptions PART 2,REF: EXP202500743-P2 - PARTIAL 2/2,183.15,,,,743,2025-03-06,bank_export_20250306.csv
142,2024-09-30,REFUND - CARD PART Phone Service 1,REF: EXP202400091-P1 - PARTIAL 1/4,878.77,,,,91,2024-09-29,bank_export_20240930.csv
143,2024-10-05,REFUND - TRANSFER Utilities PART 2,REF: EXP202400091-P2 - PARTIAL 2/4,104.67,,,,91,2024-10-04,bank_export_20241005.csv
144,2024-10-10,REFUND - AUTO DEBIT Utilities PART 3,REF: EXP202400091-P3 - PARTIAL 3/4,217.34,,Partial payment 3 of 4,,91,2024-10-11,bank_export_20241010.csv
145,2024-10-11,REFUND - RECURRING PART 4/4,REF: EXP202400091-P4 - PARTIAL 4/4,286.15,,,,91,2024-10-13,bank_export_20241011.csv
146,2025-01-30,REFUND - CC PAYMENT Utilities PART 1,REF: EXP202500131-P1 - PARTIAL 1/2,465.37,,Partial payment 1 of 2,,131,2025-01-28,bank_export_20250130.csv
147,2025-02-06,REFUND - CC PAYMENT Utilities PART 2,REF: EXP202500131-P2 - PARTIAL 2/2,803.09,,Partial payment 2 of 2,,131,2025-02-07,bank_export_20250206.csv
148,2025-03-27,REFUND - DD PARTIAL Electricity Bill 1/2,REF: EXP202500822-P1 - PARTIAL 1/2,167.48,,,,822,2025-03-29,bank_export_20250327.csv
149,2025-04-02,REFUND - CARD PART Electricity Bill 2,REF: EXP202500822-P2 - PARTIAL 2/2,345.53,,Partial payment 2 of 2,,822,2025-04-03,bank_export_20250402.csv
150,2025-06-26,REFUND - CASH PART Technical Audit 1,REF: EXP202501215-P1 - PARTIAL 1/5,2763.4,,,,1215,2025-06-26,bank_export_20250626.csv
151,2025-07-03,REFUND - CC PAYMENT Consulting PART 2,REF: EXP202501215-P2 - PARTIAL 2/5,322.38,,,,1215,2025-07-03,bank_export_20250703.csv
152,2025-07-13,REFUND - CARD PART Technical Audit 3,REF: EXP202501215-P3 - PARTIAL 3/5,837.11,,Partial payment 3 of 5,,1215,2025-07-15,bank_export_20250713.csv
153,2025-07-14,REFUND - PETTY CASH Consulting PART 4,REF: EXP202501215-P4 - PARTIAL 4/5,336.21,,,,1215,2025-07-16,bank_export_20250714.csv
154,2025-07-22,REFUND - TRF PARTIAL EXP202501215 5/5,REF: EXP202501215-P5 - PARTIAL 5/5,527.06,,,,1215,2025-07-23,bank_export_20250722.csv
155,2024-10-23,REFUND - CHECK #400474 PART 1,REF: EXP202400474-P1 - PARTIAL 1/3,1863.96,,Partial payment 1 of 3,,474,2024-10-21,bank_export_20241023.csv
156,2024-11-08,REFUND - CHECK #400474 PART 2,REF: EXP202400474-P2 - PARTIAL 2/3,1803.12,,Partial payment 2 of 3,,474,2024-11-08,bank_export_20241108.csv
157,2024-11-03,REFUND - CHECK PART EXP202400474 3,REF: EXP202400474-P3 - PARTIAL 3/3,10728.5,,,,474,2024-11-05,bank_export_20241103.csv
158,2024-10-08,REFUND - DD PARTIAL LinkedIn Recruiter 1/4,REF: EXP202400420-P1 - PARTIAL 1/4,115.37,,,,420,2024-10-07,bank_export_20241008.csv
159,2024-10-09,REFUND - WIRE PART EXP202400420-2,REF: EXP202400420-P2 - PARTIAL 2/4,43.57,,,,420,2024-10-07,bank_export_20241009.csv
160,2024-10-11,REFUND - CC PAYMENT HR_Tools PART 3,REF: EXP202400420-P3 - PARTIAL 3/4,25.39,,,,420,2024-10-09,bank_export_20241011.csv
